,0,1
0,1.7082960483132419,-1.1106736061263889
1,-1.4832455382456466,1.693741779220262
2,-1.1437371716665767,0.5826946856882779
3,1.401941623321623,-0.8126198212076634
4,1.799981465460653,-1.248871907690175
5,1.0454171158664518,-1.4146730631185773
6,-0.12539977928425658,-0.4054856786470368
7,-0.2920469471220692,-0.3547683108539594
8,0.3962613376770875,0.017916273215941154
9,0.40083307152324277,0.03389603945520465
10,-1.2364526193145595,1.4149391258328163
11,0.9268094940051064,-1.3242592049587298
12,1.39088723342681,-0.9283966124735524
13,-1.5572401851427091,0.9753667659915737
14,0.15376785442165355,-0.7005633415589674
15,-1.1298366029246605,1.4007008255115883
16,-1.341770953925509,1.682251086569537
17,-0.898568168739357,0.38733110701855444
18,-0.38729912674866873,-0.10581140778654502
19,0.36012146010237817,-0.12010928953389395
20,-1.5280815203614868,1.022689267997783
21,-1.0716804269045332,0.45900494479987497
22,0.1992038199147538,-0.19016062148922955
23,-0.14575231602041297,0.5225906412623356
24,0.2582769180101986,0.05219801413002011
25,0.14868939866955977,-0.7590436959305734
26,-1.1065530853680263,1.3342045446536746
27,1.1611417112652016,-1.5699113871050256
28,-1.6475988041929728,1.899350364240426
29,-0.05043470029219583,-0.47225776802566094
30,0.36200152696653703,-0.213516914791898
31,-1.1017933832892015,0.6997185689311515
32,-0.9744451768110669,1.4009463773251691
33,0.45191435596378365,-0.405915035600198
34,-0.8987902434319492,0.4041266262141481
35,0.33812581638486394,0.0839318404821873
36,-1.4546106931078053,1.5609373067602565
37,-1.2975845484680844,0.7964245309286365
38,-0.19226763111509487,-0.3165576544297646
39,0.4918722486807626,-0.4505379970275533
40,0.8224630256725155,-1.1706134880458958
41,1.6857652702679495,-1.2063002574760908
42,-1.1101569381058611,1.2603120962400751
43,1.2337758137204848,-1.6587252627511528
44,1.6516018369431615,-1.136970092165335
45,1.446501639078188,-1.7905300279512388
46,1.5618600412260732,-1.1078637276958598
47,-1.2383512188632895,1.5324476483953886
48,-1.244211170372276,1.6849241805112236
49,0.10741384772897873,0.2272696969010791
50,-1.3385674781982417,1.4769018536351064
51,0.39256625137663764,-0.04955174007270444
52,0.30952208227556405,-0.21498841089847817
53,-1.0711348955381175,1.444640394487341
54,1.5261041078699988,-1.0963329216074227
55,0.4414820222359127,-0.42426379930943303
56,1.1050349913599042,-1.4427833261753364
57,-0.2727100889559578,-0.22470679122367743
58,0.18857581248994582,-0.057763121914858884
59,0.6471147254557907,-0.16667441676725017
60,0.3121097369529407,0.1947008428507794
61,1.1450981637740205,-0.7951863722603801
