,0,1
0,1.8309242076255463,-1.2258704567046232
1,1.7216879226937045,-1.3195281495083062
2,1.626106173378343,-1.4131858423119892
3,1.5236971562547412,-1.5068435351156724
4,1.4144608713228994,-1.571683476287453
5,1.2983973185828177,-1.6509322932751849
6,1.1823337658427358,-1.7157722344469652
7,1.066270213102654,-1.7734077377107702
8,0.9365521247460916,-1.816634365158624
9,0.8273158398142502,-1.852656554698502
10,0.6907704836494479,-1.8958831821463558
11,0.5747069309093659,-1.9174964958702827
12,0.4518161103610441,-1.9319053716862338
13,0.32209802200448157,-1.9391098095942096
14,0.19920720145615972,-1.9535186854101607
15,0.0763163809078379,-1.9391098095942096
16,-0.04657443964048439,-1.9102920579623073
17,-0.1694652601888062,-1.9030876200543314
18,-0.2718742773124079,-1.8670654305144534
19,-0.38793783005249,-1.838247678882551
20,-0.5040013827925718,-1.780612175618746
21,-0.5995831321079333,-1.7373855481708922
22,-0.701992149231535,-1.6869544828150629
23,-0.7975738985468966,-1.6221145416432825
24,-0.8863283800540179,-1.5572746004715017
25,-0.9682555937528995,-1.4852302213917454
26,-1.0433555396435406,-1.4131858423119892
27,-1.125282753342422,-1.3267325874162819
28,-1.2072099670413035,-1.2402793325205745
29,-1.2550008416989842,-1.1682349534408183
30,-1.316446251973145,-1.0673728227291595
31,-1.3642371266308257,-0.9809195678334521
32,-1.4188552690967466,-0.8800574371217935
33,-1.4461643403297073,-0.7936041822260862
34,-1.4734734115626675,-0.6855376136064519
35,-1.500782482795628,-0.5918799208027687
36,-1.5144370184121083,-0.49822222799908567
37,-1.5280915540285887,-0.3901556593794514
38,-1.5349188218368286,-0.303702404483744
39,-1.5280915540285887,-0.21724914958803662
40,-1.5280915540285887,-0.1019781430604266
41,-1.500782482795628,-0.015524888164718968
42,-1.480300679370908,0.07092836673098817
43,-1.4666461437544274,0.1573816216266958
44,-1.432509804713227,0.24383487652240293
45,-1.3983734656720264,0.3302881314181106
46,-1.3505825910143456,0.4095369484058425
47,-1.316446251973145,0.4887857653935744
48,-1.2618281095072241,0.5536257065653548
49,-1.2140372348495434,0.6256700856451111
50,-1.1389372889589022,0.6905100268168916
51,-1.0843191464929813,0.7481455300806963
52,-1.01604646841058,0.8201899091604524
53,-0.954601058136419,0.8634165366083063
54,-0.8999829156704984,0.8994387261481844
55,-0.8180557019716168,0.9426653535960382
56,-0.7497830238892157,0.9714831052279406
57,-0.695164881423295,1.000300856859843
58,-0.6200649355326536,1.0219141705837702
59,-0.5449649896420123,1.0291186084917459
60,-0.4698650437513713,1.0507319222156726
61,-0.38793783005249,1.0507319222156726
62,-0.32649241977832905,1.0651407980316239
63,-0.25139247388768776,1.0579363601236482
64,-0.18994706361352684,1.0507319222156726
65,-0.1080198499146453,1.0507319222156726
66,-0.04657443964048439,1.0291186084917459
67,0.014870970633676515,1.0147097326757943
68,0.0763163809078379,0.9930964189518677
69,0.14458905899023902,0.9642786673199648
70,0.19920720145615972,0.9354609156880624
71,0.25382534392208045,0.8994387261481844
72,0.2947889507715212,0.8778254124242577
73,0.33575255762096196,0.8201899091604524
74,0.39719796789512285,0.7913721575285501
75,0.43816157474456363,0.7337366542647453
76,0.4722979137857642,0.6905100268168916
